,0,1,2,3,4,5,6,7,8,9
0,-0.9591770266783888,-0.9001901129541469,0.9121966983695292,-1.12822514367928,-1.3884356850414428,1.2204791040716296,-0.9138402303125849,0.6374803465797191,-1.0192905054546728,1.4365149776861397
1,0.35121524099037216,0.3075138831997947,0.9121966983695292,-0.18144302160373202,-0.34908678670123194,0.9999468772623356,0.8084465609938338,0.6374803465797191,0.9810745755489325,-0.8313800325674867
2,0.9128119271341268,0.3075138831997947,0.9121966983695292,-0.37079944601884157,0.3438124788589086,0.4132512402510949,-0.9138402303125849,-1.5686758115215813,-1.0192905054546728,-0.2628091849946569
3,-0.2623811383148413,-0.9001901129541469,-1.0962547899892767,1.1440519493020351,0.6902621116389789,0.9651037891394537,-0.9138402303125849,0.6374803465797191,-1.0192905054546728,-1.0652631059640407
4,-0.36638052463775883,-0.9001901129541469,0.9121966983695292,2.3748687080002475,-1.7348853178215131,0.09091402162259041,0.8084465609938338,-1.5686758115215813,0.9810745755489325,-1.1167417651618468
5,-0.3455806473731753,-0.9001901129541469,-1.0962547899892767,3.7950418911135695,0.6902621116389789,-1.2118699760869691,-0.9138402303125849,0.6374803465797191,0.9810745755489325,1.043552336357439
6,-0.3247807701085918,0.3075138831997947,0.9121966983695292,-0.08676480939617721,1.7296110099791897,0.14023220354193744,-0.9138402303125849,0.6374803465797191,0.9810745755489325,1.462209695692601
7,1.3912091042195476,1.5152178793537365,0.9121966983695292,-0.37079944601884157,-0.6955364194813023,-1.2118699760869691,0.8084465609938338,-1.5686758115215813,-1.0192905054546728,-0.3269424637914539
8,-1.9887709512752723,0.3075138831997947,0.9121966983695292,1.0493737370944805,-0.0026371539211616775,0.5353301482698681,-0.9138402303125849,0.6374803465797191,-1.0192905054546728,0.9592142507825372
9,0.694413215856,-0.9001901129541469,-1.0962547899892767,-1.3175815680943896,0.6902621116389789,0.5237812196414167,0.8084465609938338,0.6374803465797191,-1.0192905054546728,1.5532968655205903
10,0.8192124794435011,-0.9001901129541469,0.9121966983695292,2.658903344622912,-1.0419860522613726,0.292801848446518,-0.9138402303125849,-1.5686758115215813,0.9810745755489325,0.03527629351086608
11,-0.7199784381356784,1.5152178793537365,0.9121966983695292,-0.4654776582263964,-1.3884356850414428,-1.2118699760869691,0.8084465609938338,-1.5686758115215813,0.9810745755489325,-0.33228528670142854
12,0.028817143389327816,1.5152178793537365,0.9121966983695292,1.5227647981322543,0.6902621116389789,-1.2118699760869691,0.8084465609938338,0.6374803465797191,0.9810745755489325,-1.011563395833783
13,-0.44958003369609284,0.3075138831997947,0.9121966983695292,-0.9388687192641704,0.6902621116389789,0.4270540507947127,-0.9138402303125849,0.6374803465797191,-1.0192905054546728,1.0897796480658895
14,0.8296124180757928,-0.9001901129541469,0.9121966983695292,-0.4654776582263964,-0.0026371539211616775,0.744018593781488,0.8084465609938338,0.6374803465797191,-1.0192905054546728,0.6674948032062604
